Track ID	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
4	0.19445375942575405	0.11902520079115689	0.18147870898246765	0.09258080273866653	3929.7298110096863	1020.7672285800105	3287.441871876285	300.1157870256421	8117.218201674884	1257.8123837973887	17.159078632930957	4.446583200283193	0.10955452919006348	0.10281907767057419	0.3619903028011322	0.3683727979660034	0.5327738523483276	0.45796066522598267	0.4649055004119873	0.4214201867580414	0.43946683406829834	0.4941372275352478	0.3738435208797455	0.4068078100681305	0.4562794268131256	0.5238801836967468	0.23907293379306793	0.24847470223903656	0.3269554674625397	0.29360702633857727	0.33090850710868835	0.30772826075553894	0.2667841613292694	0.32902446389198303	0.26772987842559814	0.2931325435638428	0.2966053783893585	0.3118888735771179	112.34714673913044	-60.37680435180664	36.24370574951172	14.513720512390137	17.846454620361328	17.26384162902832	5.873871803283691	6.210537433624268	2.4043493270874023	-1.5367724895477295	2.3992533683776855	-4.184216499328613	-0.3426637351512909	51.9921989440918	27.22024917602539	23.017398834228516	16.230539321899414	12.076645851135254	14.478839874267578	12.11110782623291	11.1760835647583	10.212891578674316	10.11064338684082	9.751147270202637	9.132492065429688	0	pop	Train
4	0.19116947324535963	0.12263614972235312	0.19103847444057465	0.09399348497390747	3863.035659257555	1185.260646000833	3212.4840093493144	362.607140152283	7838.210840070331	1576.2430256737036	16.885873304425186	4.644066905877401	0.1126740351319313	0.11781376600265503	0.40405723452568054	0.42982885241508484	0.5370191931724548	0.5004533529281616	0.5175799131393433	0.4300996661186218	0.3924814462661743	0.42330262064933777	0.4550272226333618	0.4624463617801666	0.4509797692298889	0.46338480710983276	0.29355186223983765	0.27772900462150574	0.3428686857223511	0.32923105359077454	0.35510513186454773	0.2948748469352722	0.2674308717250824	0.30649206042289734	0.2991105616092682	0.30413371324539185	0.3120024502277374	0.3142227828502655	112.34714673913044	-65.4592056274414	36.46560287475586	13.215034484863281	16.25417709350586	16.6490478515625	9.28227424621582	6.926472187042236	3.866818904876709	1.8540313243865967	5.556101322174072	-1.857759714126587	3.2879955768585205	56.018035888671875	31.543142318725586	22.802824020385742	15.680771827697754	13.45930290222168	13.796305656433105	11.096946716308594	11.696725845336914	9.94898796081543	8.918632507324219	9.659344673156738	10.258607864379883	0	pop	Train
6	0.10406961463167054	0.05955859320498305	0.12555138766765594	0.07878586649894714	2518.831946741015	741.0449251108889	2684.097599864489	382.69737639519707	5455.819213583962	1570.9184555733768	18.060874846340006	4.336762886104946	0.0367545448243618	0.047463297843933105	0.3666253089904785	0.22531552612781525	0.24625001847743988	0.21906381845474243	0.2938579320907593	0.4795382618904114	0.41912132501602173	0.5467194318771362	0.4140301048755646	0.4154515862464905	0.44133126735687256	0.3059821128845215	0.32348334789276123	0.19669777154922485	0.21978306770324707	0.21983399987220764	0.26181674003601074	0.37851202487945557	0.297466516494751	0.34025266766548157	0.3045927584171295	0.3092593252658844	0.36160945892333984	0.25598689913749695	112.34714673913044	-119.03753662109375	85.57186889648438	1.7005680799484253	13.263453483581543	2.097785711288452	8.621198654174805	-4.255182266235352	-3.5783169269561768	3.123650074005127	2.667259454727173	-4.859920978546143	-5.915773391723633	75.24942779541016	28.26012420654297	15.004570007324219	14.43094539642334	14.774457931518555	11.342035293579102	14.045853614807129	9.352173805236816	8.824180603027344	9.416952133178711	10.546177864074707	7.1686482429504395	0	pop	Train
6	0.10748418467227379	0.05624009478832752	0.11958610266447067	0.07401162385940552	2545.85340232256	723.1510209205699	2607.2081105334682	369.82018983609686	5341.183634534513	1437.3761966534885	18.204595151079992	4.365121827259285	0.03651375323534012	0.044418204575777054	0.3386998772621155	0.2351631075143814	0.2797223925590515	0.24242770671844482	0.33436015248298645	0.47528910636901855	0.4315854012966156	0.5333007574081421	0.4149320721626282	0.4642275869846344	0.41269198060035706	0.29602137207984924	0.29919499158859253	0.19507937133312225	0.27594804763793945	0.2300088256597519	0.28242892026901245	0.359722375869751	0.30877429246902466	0.3357561230659485	0.2949215769767761	0.33782798051834106	0.32008498907089233	0.27008095383644104	117.45383522727273	-120.03904724121094	80.92914581298828	-3.380201816558838	23.17527961730957	4.56933069229126	3.9668374061584473	-6.923675060272217	-1.6890156269073486	4.8931756019592285	0.8082218766212463	-7.567846775054932	-2.946169853210449	71.0450210571289	26.973825454711914	14.43165111541748	17.951295852661133	14.74494743347168	12.30921745300293	14.773016929626465	10.041061401367188	9.682485580444336	9.989572525024414	11.269139289855957	7.231060028076172	0	pop	Train
6	0.08817498368619489	0.06243168235077633	0.1555144339799881	0.07584752887487411	2488.729646643161	812.8431424959938	2759.985565512665	421.5444267726911	5695.282421421839	1714.0106387627623	17.92945981167669	3.9234140107085973	0.028885530307888985	0.04255129396915436	0.3533114790916443	0.23795010149478912	0.18593730032444	0.24865874648094177	0.24111686646938324	0.39696380496025085	0.33504346013069153	0.40958279371261597	0.34224990010261536	0.2528754770755768	0.3313305974006653	0.2807033360004425	0.35553768277168274	0.2964285612106323	0.20595432817935944	0.27241185307502747	0.2422122061252594	0.3777405023574829	0.29206767678260803	0.37247708439826965	0.3203207552433014	0.24934157729148865	0.33030807971954346	0.25503912568092346	117.45383522727273	-95.77204132080078	90.36266326904297	12.189286231994629	12.678169250488281	-0.010389004833996296	5.295537948608398	-3.977917194366455	-6.63660192489624	-8.303723335266113	1.2410564422607422	-4.903552532196045	-6.402181148529053	59.538787841796875	27.763792037963867	18.55748176574707	16.095783233642578	16.525081634521484	8.990551948547363	7.4656548500061035	8.00168514251709	9.112116813659668	9.230738639831543	7.250883102416992	9.256577491760254	0	pop	Train
7	0.18621075623549885	0.10303965530239063	0.20174457132816315	0.07696788012981415	3876.2013424115753	832.202902975053	3315.3790482615186	262.68017930403784	8223.56025005438	845.2021664833302	16.829728946861255	4.052016004216039	0.11266719549894333	0.09979649633169174	0.3590174913406372	0.3803449273109436	0.5764840245246887	0.4932349622249603	0.521369993686676	0.40098249912261963	0.4417293965816498	0.6515059471130371	0.36895811557769775	0.3687497079372406	0.34935566782951355	0.3985392153263092	0.2414432317018509	0.2500534653663635	0.32500624656677246	0.2873738706111908	0.3412077724933624	0.3200276494026184	0.24286359548568726	0.3173600137233734	0.22161804139614105	0.3020859360694885	0.2590411603450775	0.26282575726509094	112.34714673913044	-31.686317443847656	39.87187194824219	14.688652992248535	20.469003677368164	16.325305938720703	2.68609881401062	6.164707183837891	1.8261946439743042	-1.7144111394882202	1.6439497470855713	-5.779305934906006	1.863627552986145	40.039913177490234	24.06665802001953	19.374887466430664	12.599164009094238	11.681536674499512	13.015061378479004	11.261321067810059	9.491792678833008	10.35140323638916	10.41621208190918	9.889371871948242	7.9989519119262695	0	pop	Train
7	0.19445375942575405	0.11902520079115689	0.18147870898246765	0.09258080273866653	3929.7298110096863	1020.7672285800105	3287.441871876285	300.1157870256421	8117.218201674884	1257.8123837973887	17.159078632930957	4.446583200283193	0.10955452919006348	0.10281907767057419	0.3619903028011322	0.3683727979660034	0.5327738523483276	0.45796066522598267	0.4649055004119873	0.4214201867580414	0.43946683406829834	0.4941372275352478	0.3738435208797455	0.4068078100681305	0.4562794268131256	0.5238801836967468	0.23907293379306793	0.24847470223903656	0.3269554674625397	0.29360702633857727	0.33090850710868835	0.30772826075553894	0.2667841613292694	0.32902446389198303	0.26772987842559814	0.2931325435638428	0.2966053783893585	0.3118888735771179	112.34714673913044	-60.37680435180664	36.24370574951172	14.513720512390137	17.846454620361328	17.26384162902832	5.873871803283691	6.210537433624268	2.4043493270874023	-1.5367724895477295	2.3992533683776855	-4.184216499328613	-0.3426637351512909	51.9921989440918	27.22024917602539	23.017398834228516	16.230539321899414	12.076645851135254	14.478839874267578	12.11110782623291	11.1760835647583	10.212891578674316	10.11064338684082	9.751147270202637	9.132492065429688	0	pop	Train
7	0.19116947324535963	0.12263614972235312	0.19103847444057465	0.09399348497390747	3863.035659257555	1185.260646000833	3212.4840093493144	362.607140152283	7838.210840070331	1576.2430256737036	16.885873304425186	4.644066905877401	0.1126740351319313	0.11781376600265503	0.40405723452568054	0.42982885241508484	0.5370191931724548	0.5004533529281616	0.5175799131393433	0.4300996661186218	0.3924814462661743	0.42330262064933777	0.4550272226333618	0.4624463617801666	0.4509797692298889	0.46338480710983276	0.29355186223983765	0.27772900462150574	0.3428686857223511	0.32923105359077454	0.35510513186454773	0.2948748469352722	0.2674308717250824	0.30649206042289734	0.2991105616092682	0.30413371324539185	0.3120024502277374	0.3142227828502655	112.34714673913044	-65.4592056274414	36.46560287475586	13.215034484863281	16.25417709350586	16.6490478515625	9.28227424621582	6.926472187042236	3.866818904876709	1.8540313243865967	5.556101322174072	-1.857759714126587	3.2879955768585205	56.018035888671875	31.543142318725586	22.802824020385742	15.680771827697754	13.45930290222168	13.796305656433105	11.096946716308594	11.696725845336914	9.94898796081543	8.918632507324219	9.659344673156738	10.258607864379883	0	pop	Train
8	0.11254373006090487	0.09140118648178598	0.2852652668952942	0.12154824286699295	3416.063380354272	1329.6364381580242	3189.0683327064394	478.77941017602217	7197.485634788283	2119.49886104261	18.733192110242992	5.185367127367921	0.04651710018515587	0.06612495332956314	0.5199949741363525	0.5199991464614868	0.528140127658844	0.6611765623092651	0.4545067846775055	0.36017709970474243	0.3568169176578522	0.3872731924057007	0.46731212735176086	0.45572975277900696	0.4501919150352478	0.4713805317878723	0.34858351945877075	0.34122639894485474	0.2953082323074341	0.29839983582496643	0.25881797075271606	0.3122440278530121	0.3290190100669861	0.29437488317489624	0.34853920340538025	0.32228973507881165	0.2803226411342621	0.28652259707450867	89.10290948275862	-70.72086334228516	41.04203414916992	16.844240188598633	22.75816535949707	13.535985946655273	6.250868797302246	12.883734703063965	2.9028615951538086	8.2730712890625	7.648798942565918	7.065415859222412	9.440690994262695	78.85869598388672	38.85276794433594	31.269140243530273	20.201276779174805	15.531973838806152	14.013648986816406	11.496804237365723	12.361249923706055	10.704776763916016	11.669163703918457	10.146404266357422	9.169466972351074	0	pop	Train
8	0.1444281558149652	0.11656263771215077	0.24068477749824524	0.11833567917346954	3797.3534951382467	1367.6188832556572	3263.5674771281656	443.8294031080266	7826.6698425717805	2011.4397959516011	18.24707801541877	4.751623006939468	0.07089448720216751	0.08630102872848511	0.4220431447029114	0.49344661831855774	0.4573367238044739	0.5127179622650146	0.492011696100235	0.43245115876197815	0.399434357881546	0.4817446768283844	0.6919912695884705	0.586378812789917	0.4220046103000641	0.38636139035224915	0.26969414949417114	0.33478042483329773	0.30252695083618164	0.31705451011657715	0.3048624098300934	0.3006681203842163	0.27666640281677246	0.26853689551353455	0.31149742007255554	0.306102991104126	0.2795054316520691	0.2700766324996948	89.10290948275862	-72.05132293701172	32.91657257080078	17.957252502441406	26.044164657592773	16.345653533935547	4.889089584350586	14.723163604736328	3.1219863891601562	6.953713893890381	5.486219882965088	4.68546724319458	4.426799297332764	73.84162902832031	39.42152786254883	27.782373428344727	19.179452896118164	13.958163261413574	13.684261322021484	12.086625099182129	10.391507148742676	11.304059028625488	11.805252075195312	9.053861618041992	9.17342472076416	0	pop	Train
8	0.17683371700986078	0.15955754281301082	0.22983963787555695	0.1240900382399559	3971.7854860668804	1581.3185204652432	3219.0658189457995	476.91839871342205	7887.797160491589	2121.406392039962	17.907472262626428	4.7361356475884	0.08298520743846893	0.09938148409128189	0.42244499921798706	0.3871709108352661	0.43047836422920227	0.49926650524139404	0.4472111761569977	0.3849022388458252	0.44060391187667847	0.6074686050415039	0.7172552943229675	0.5335525274276733	0.432712584733963	0.43209072947502136	0.2970849573612213	0.29730814695358276	0.2755441963672638	0.2872755527496338	0.31058269739151	0.28751450777053833	0.27252164483070374	0.29250940680503845	0.3104020357131958	0.2911534309387207	0.2719941735267639	0.2961254417896271	89.10290948275862	-90.60260772705078	23.180208206176758	25.539098739624023	34.10448455810547	18.998191833496094	5.007782936096191	12.917991638183594	4.593526840209961	6.754898548126221	2.608347177505493	0.26771578192710876	1.9744958877563477	80.07722473144531	44.72356033325195	27.360158920288086	20.184690475463867	14.716876983642578	15.85215950012207	13.087883949279785	10.940037727355957	12.179913520812988	11.882611274719238	11.155848503112793	10.687383651733398	0	pop	Train
9	0.14644359048723898	0.1380222790547449	0.14493781328201294	0.08059604465961456	3130.160086410376	1530.8474461651663	2753.846744247025	578.1080142686292	6202.91144775957	2389.6900055660885	17.952499489750256	5.023262322979126	0.0740303099155426	0.11068753898143768	0.5208223462104797	0.516937792301178	0.4022356867790222	0.2864372432231903	0.24773742258548737	0.19030460715293884	0.25349128246307373	0.2575824558734894	0.3398425877094269	0.421202689409256	0.39660027623176575	0.5039870142936707	0.3484346866607666	0.3652375638484955	0.3462497591972351	0.2837507724761963	0.2622887194156647	0.19755421578884125	0.2890675961971283	0.2639661431312561	0.31127113103866577	0.364432156085968	0.30127742886543274	0.36093905568122864	99.38401442307692	-123.77375793457031	57.405025482177734	0.3440839648246765	22.340059280395508	3.871577262878418	1.6094639301300049	3.183955669403076	-5.347347736358643	1.6222463846206665	-2.7255916595458984	-5.47398042678833	-4.165381908416748	85.63223266601562	53.965267181396484	26.751483917236328	19.698339462280273	16.70709228515625	14.25447940826416	13.239119529724121	12.438756942749023	9.039170265197754	10.854435920715332	9.656208992004395	9.487552642822266	0	pop	Train
